scholarship_name,max_income,gender,education_level,scholarship_amount,category,min_marks,disability,state
ONGC Scholarship 11766,651658.0,female,pg,0.0,any,69.0,yes,any
UGC Scholarship 11767,115063.0,male,engineering,0.0,obc,58.0,no,any
Pragati Scholarship 11768,937702.0,male,pg,0.0,any,58.0,yes,any
UGC Scholarship 11769,307783.0,female,arts,0.0,obc,62.0,yes,any
Merit Scholarship 11770,233598.0,any,any,0.0,obc,67.0,yes,any
Disability Fellowship 11771,442899.0,any,commerce,0.0,minority,61.0,yes,any
Overseas Scholarship 11772,896692.0,female,any,0.0,obc,77.0,yes,any
Minority Scholarship 11773,208045.0,male,science,0.0,sc,52.0,no,any
Disability Fellowship 11774,921026.0,female,any,0.0,sc,87.0,yes,any
Overseas Scholarship 11775,996522.0,female,engineering,0.0,st,54.0,yes,any
Ambedkar Scholarship 11776,710339.0,female,any,0.0,obc,88.0,no,any
Pragati Scholarship 11777,239034.0,female,commerce,0.0,sc,91.0,yes,any
UGC Scholarship 11778,508168.0,male,ug,0.0,sc,71.0,yes,any
Overseas Scholarship 11779,817529.0,male,commerce,0.0,st,68.0,yes,any
Minority Scholarship 11780,638748.0,male,engineering,0.0,obc,88.0,yes,any
Merit Scholarship 11781,155274.0,any,science,0.0,obc,70.0,no,any
Ambedkar Scholarship 11782,717220.0,any,arts,0.0,any,89.0,yes,any
Sports Scholarship 11783,716019.0,any,pg,0.0,any,67.0,yes,any
UGC Scholarship 11784,397803.0,any,engineering,0.0,st,59.0,no,any
Disability Fellowship 11785,443672.0,any,arts,0.0,any,60.0,yes,any
Merit Scholarship 11786,827730.0,male,engineering,0.0,sc,65.0,no,any
Ambedkar Scholarship 11787,425762.0,male,science,0.0,any,63.0,yes,any
Sports Scholarship 11788,558931.0,male,any,0.0,obc,85.0,yes,any
Minority Scholarship 11789,579471.0,any,science,0.0,any,77.0,no,any
Disability Fellowship 11790,503227.0,female,engineering,0.0,minority,60.0,yes,any
Ambedkar Scholarship 11791,418042.0,female,arts,0.0,any,79.0,no,any
Merit Scholarship 11792,245874.0,female,ug,0.0,any,78.0,no,any
Ambedkar Scholarship 11793,764720.0,female,any,0.0,st,50.0,yes,any
Minority Scholarship 11794,394713.0,any,ug,0.0,obc,80.0,yes,any
ONGC Scholarship 11795,426305.0,any,science,0.0,minority,57.0,yes,any
Pragati Scholarship 11796,404558.0,male,any,0.0,minority,78.0,no,any
Overseas Scholarship 11797,622121.0,female,science,0.0,sc,76.0,yes,any
Ambedkar Scholarship 11798,669176.0,female,science,0.0,minority,75.0,no,any
Merit Scholarship 11799,244159.0,male,any,0.0,any,91.0,yes,any
Ambedkar Scholarship 11800,236830.0,male,science,0.0,sc,62.0,yes,any
Merit Scholarship 11801,414071.0,female,pg,0.0,sc,55.0,yes,any
Sports Scholarship 11802,389283.0,male,commerce,0.0,st,55.0,yes,any
INSPIRE Scholarship 11803,960058.0,any,arts,0.0,any,57.0,no,any
Ambedkar Scholarship 11804,358360.0,male,arts,0.0,any,60.0,yes,any
Disability Fellowship 11805,178762.0,any,science,0.0,any,53.0,yes,any
Minority Scholarship 11806,379010.0,male,pg,0.0,any,86.0,yes,any
Minority Scholarship 11807,129069.0,any,arts,0.0,sc,88.0,no,any
INSPIRE Scholarship 11808,779498.0,any,science,0.0,obc,68.0,no,any
Ambedkar Scholarship 11809,551399.0,any,science,0.0,st,53.0,no,any
UGC Scholarship 11810,483977.0,female,commerce,0.0,any,86.0,no,any
Disability Fellowship 11811,290239.0,male,commerce,0.0,st,64.0,no,any
INSPIRE Scholarship 11812,226040.0,female,any,0.0,any,68.0,no,any
Disability Fellowship 11813,594353.0,any,commerce,0.0,minority,63.0,yes,any
Sports Scholarship 11814,477730.0,female,commerce,0.0,any,56.0,yes,any
Disability Fellowship 11815,405561.0,any,arts,0.0,sc,62.0,yes,any
Sports Scholarship 11816,449636.0,female,engineering,0.0,any,79.0,yes,any
INSPIRE Scholarship 11817,764692.0,any,any,0.0,any,67.0,no,any
Pragati Scholarship 11818,415858.0,female,engineering,0.0,sc,51.0,yes,any
Ambedkar Scholarship 11819,298555.0,male,commerce,0.0,any,51.0,yes,any
UGC Scholarship 11820,583537.0,any,arts,0.0,obc,57.0,yes,any
Minority Scholarship 11821,108273.0,female,engineering,0.0,st,86.0,no,any
Overseas Scholarship 11822,953363.0,female,science,0.0,any,75.0,no,any
Pragati Scholarship 11823,815189.0,female,arts,0.0,sc,77.0,no,any
Sports Scholarship 11824,654547.0,female,engineering,0.0,any,65.0,yes,any
Disability Fellowship 11825,348042.0,female,arts,0.0,any,63.0,yes,any
UGC Scholarship 11826,703187.0,any,commerce,0.0,any,65.0,yes,any
Pragati Scholarship 11827,888994.0,female,engineering,0.0,minority,59.0,no,any
Ambedkar Scholarship 11828,725405.0,male,commerce,0.0,st,66.0,yes,any
Ambedkar Scholarship 11829,763201.0,any,any,0.0,st,61.0,no,any
UGC Scholarship 11830,114779.0,male,ug,0.0,minority,92.0,no,any
ONGC Scholarship 11831,951272.0,male,ug,0.0,minority,66.0,no,any
Pragati Scholarship 11832,315322.0,any,engineering,0.0,st,60.0,yes,any
Disability Fellowship 11833,276483.0,any,commerce,0.0,sc,53.0,no,any
Sports Scholarship 11834,579684.0,female,commerce,0.0,st,90.0,yes,any
UGC Scholarship 11835,745020.0,female,arts,0.0,sc,56.0,yes,any
Ambedkar Scholarship 11836,700627.0,male,arts,0.0,sc,53.0,no,any
INSPIRE Scholarship 11837,544108.0,any,science,0.0,any,81.0,yes,any
ONGC Scholarship 11838,777785.0,female,science,0.0,st,85.0,yes,any
Sports Scholarship 11839,847227.0,male,pg,0.0,st,73.0,yes,any
UGC Scholarship 11840,232749.0,any,pg,0.0,any,53.0,yes,any
Minority Scholarship 11841,178907.0,any,arts,0.0,sc,69.0,yes,any
INSPIRE Scholarship 11842,867050.0,female,any,0.0,minority,81.0,yes,any
Ambedkar Scholarship 11843,848944.0,any,any,0.0,obc,87.0,no,any
Overseas Scholarship 11844,409476.0,male,commerce,0.0,sc,83.0,yes,any
INSPIRE Scholarship 11845,418021.0,male,arts,0.0,minority,50.0,yes,any
Minority Scholarship 11846,780112.0,male,pg,0.0,obc,89.0,yes,any
UGC Scholarship 11847,456449.0,female,ug,0.0,st,71.0,yes,any
INSPIRE Scholarship 11848,243117.0,female,ug,0.0,minority,66.0,no,any
ONGC Scholarship 11849,294193.0,male,commerce,0.0,minority,83.0,yes,any
Disability Fellowship 11850,385839.0,female,any,0.0,minority,71.0,no,any
Merit Scholarship 11851,433898.0,female,any,0.0,st,57.0,no,any
Ambedkar Scholarship 11852,331713.0,any,pg,0.0,any,78.0,no,any
UGC Scholarship 11853,581675.0,male,science,0.0,sc,56.0,yes,any
INSPIRE Scholarship 11854,730029.0,any,arts,0.0,minority,95.0,no,any
Overseas Scholarship 11855,102927.0,female,arts,0.0,obc,81.0,yes,any
Ambedkar Scholarship 11856,449119.0,female,arts,0.0,minority,63.0,yes,any
ONGC Scholarship 11857,862097.0,female,science,0.0,obc,83.0,yes,any
Sports Scholarship 11858,347436.0,any,engineering,0.0,obc,66.0,yes,any
UGC Scholarship 11859,818817.0,female,engineering,0.0,obc,59.0,no,any
ONGC Scholarship 11860,451805.0,any,pg,0.0,any,80.0,no,any
INSPIRE Scholarship 11861,276302.0,any,science,0.0,obc,80.0,yes,any
Minority Scholarship 11862,634688.0,female,pg,0.0,obc,82.0,yes,any
Minority Scholarship 11863,902116.0,male,ug,0.0,any,64.0,yes,any
ONGC Scholarship 11864,354831.0,any,pg,0.0,obc,59.0,yes,any
Disability Fellowship 11865,713153.0,any,any,0.0,st,91.0,no,any
Minority Scholarship 11866,701637.0,male,commerce,0.0,any,67.0,no,any
INSPIRE Scholarship 11867,627201.0,any,arts,0.0,sc,76.0,yes,any
Pragati Scholarship 11868,714576.0,male,commerce,0.0,any,88.0,yes,any
UGC Scholarship 11869,116198.0,female,arts,0.0,sc,88.0,yes,any
Minority Scholarship 11870,357707.0,male,engineering,0.0,sc,76.0,yes,any
INSPIRE Scholarship 11871,461624.0,male,arts,0.0,minority,75.0,no,any
Ambedkar Scholarship 11872,364045.0,female,any,0.0,obc,76.0,no,any
Pragati Scholarship 11873,924356.0,male,pg,0.0,any,88.0,yes,any
Pragati Scholarship 11874,413021.0,any,any,0.0,any,78.0,no,any
Disability Fellowship 11875,863324.0,male,ug,0.0,any,79.0,yes,any
Merit Scholarship 11876,788573.0,female,any,0.0,sc,50.0,yes,any
Ambedkar Scholarship 11877,791680.0,any,ug,0.0,sc,57.0,yes,any
Merit Scholarship 11878,593352.0,male,ug,0.0,any,57.0,no,any
Ambedkar Scholarship 11879,235661.0,male,pg,0.0,sc,65.0,no,any
Minority Scholarship 11880,234139.0,any,arts,0.0,obc,72.0,yes,any
INSPIRE Scholarship 11881,157172.0,male,science,0.0,any,93.0,yes,any
Minority Scholarship 11882,882161.0,female,any,0.0,sc,54.0,no,any
Overseas Scholarship 11883,104937.0,female,arts,0.0,st,54.0,yes,any
Merit Scholarship 11884,647586.0,male,commerce,0.0,st,75.0,no,any
Sports Scholarship 11885,575181.0,male,commerce,0.0,any,53.0,no,any
Sports Scholarship 11886,651428.0,female,engineering,0.0,any,62.0,no,any
Overseas Scholarship 11887,928442.0,any,ug,0.0,any,78.0,no,any
Sports Scholarship 11888,610607.0,male,engineering,0.0,sc,88.0,yes,any
Ambedkar Scholarship 11889,145708.0,female,ug,0.0,obc,72.0,no,any
Merit Scholarship 11890,232505.0,female,pg,0.0,any,57.0,yes,any
Pragati Scholarship 11891,548119.0,any,any,0.0,any,60.0,no,any
Minority Scholarship 11892,728653.0,male,any,0.0,obc,86.0,yes,any
Ambedkar Scholarship 11893,815226.0,any,engineering,0.0,any,58.0,no,any
Pragati Scholarship 11894,653277.0,male,ug,0.0,minority,55.0,yes,any
UGC Scholarship 11895,156398.0,male,commerce,0.0,obc,60.0,yes,any
Merit Scholarship 11896,431956.0,female,science,0.0,minority,58.0,no,any
UGC Scholarship 11897,839184.0,female,ug,0.0,any,56.0,yes,any
Minority Scholarship 11898,207253.0,female,commerce,0.0,minority,55.0,no,any
Disability Fellowship 11899,213247.0,any,commerce,0.0,sc,65.0,yes,any
Ambedkar Scholarship 11900,979500.0,male,science,0.0,any,78.0,no,any
ONGC Scholarship 11901,552164.0,male,engineering,0.0,any,82.0,yes,any
INSPIRE Scholarship 11902,509111.0,any,engineering,0.0,obc,56.0,no,any
Overseas Scholarship 11903,422027.0,female,science,0.0,minority,51.0,yes,any
Ambedkar Scholarship 11904,783222.0,male,engineering,0.0,any,63.0,no,any
Overseas Scholarship 11905,826823.0,any,ug,0.0,any,62.0,yes,any
ONGC Scholarship 11906,865399.0,female,arts,0.0,minority,94.0,yes,any
Pragati Scholarship 11907,206319.0,any,arts,0.0,st,95.0,no,any
Sports Scholarship 11908,414683.0,male,engineering,0.0,any,57.0,no,any
Overseas Scholarship 11909,713484.0,any,commerce,0.0,obc,89.0,yes,any
Minority Scholarship 11910,911803.0,female,science,0.0,obc,63.0,no,any
Ambedkar Scholarship 11911,379612.0,male,ug,0.0,any,57.0,no,any
Overseas Scholarship 11912,964747.0,female,ug,0.0,st,74.0,no,any
Sports Scholarship 11913,877727.0,male,science,0.0,obc,60.0,no,any
INSPIRE Scholarship 11914,368322.0,any,science,0.0,any,88.0,yes,any
Ambedkar Scholarship 11915,128368.0,male,any,0.0,minority,94.0,no,any
Pragati Scholarship 11916,789366.0,female,arts,0.0,any,94.0,no,any
Disability Fellowship 11917,638948.0,female,science,0.0,minority,70.0,no,any
Overseas Scholarship 11918,373238.0,any,ug,0.0,obc,62.0,no,any
Overseas Scholarship 11919,956818.0,female,engineering,0.0,minority,79.0,no,any
Minority Scholarship 11920,520650.0,any,pg,0.0,minority,83.0,no,any
Merit Scholarship 11921,697387.0,female,science,0.0,minority,79.0,no,any
Disability Fellowship 11922,468181.0,male,pg,0.0,any,73.0,no,any
Merit Scholarship 11923,151227.0,male,pg,0.0,sc,93.0,yes,any
Merit Scholarship 11924,720466.0,any,arts,0.0,st,95.0,no,any
Merit Scholarship 11925,113416.0,male,any,0.0,any,91.0,yes,any
Disability Fellowship 11926,191264.0,female,ug,0.0,minority,62.0,no,any
Ambedkar Scholarship 11927,550826.0,female,pg,0.0,any,56.0,no,any
ONGC Scholarship 11928,817314.0,male,ug,0.0,minority,59.0,no,any
Sports Scholarship 11929,595663.0,any,any,0.0,sc,91.0,no,any
Merit Scholarship 11930,919198.0,female,engineering,0.0,any,55.0,no,any
Merit Scholarship 11931,570531.0,any,science,0.0,obc,82.0,no,any
Ambedkar Scholarship 11932,695490.0,male,arts,0.0,obc,87.0,no,any
Merit Scholarship 11933,838040.0,male,commerce,0.0,obc,86.0,yes,any
Overseas Scholarship 11934,442987.0,male,pg,0.0,minority,88.0,no,any
Disability Fellowship 11935,567689.0,male,science,0.0,any,80.0,no,any
Minority Scholarship 11936,821557.0,any,arts,0.0,st,52.0,yes,any
ONGC Scholarship 11937,191202.0,female,commerce,0.0,sc,51.0,yes,any
Minority Scholarship 11938,387910.0,female,any,0.0,minority,89.0,yes,any
Merit Scholarship 11939,138607.0,female,commerce,0.0,st,93.0,no,any
INSPIRE Scholarship 11940,227005.0,any,pg,0.0,any,83.0,no,any
Ambedkar Scholarship 11941,852593.0,female,science,0.0,minority,78.0,yes,any
Sports Scholarship 11942,867882.0,any,arts,0.0,st,71.0,no,any
UGC Scholarship 11943,114691.0,any,ug,0.0,any,72.0,yes,any
Disability Fellowship 11944,999970.0,any,arts,0.0,any,60.0,yes,any
Pragati Scholarship 11945,330256.0,male,commerce,0.0,any,63.0,yes,any
Merit Scholarship 11946,225394.0,male,engineering,0.0,any,67.0,no,any
UGC Scholarship 11947,385875.0,male,engineering,0.0,st,90.0,yes,any
Merit Scholarship 11948,556098.0,male,ug,0.0,sc,52.0,yes,any
Minority Scholarship 11949,410642.0,any,any,0.0,obc,64.0,no,any
Merit Scholarship 11950,916255.0,female,any,0.0,any,73.0,yes,any
ONGC Scholarship 11951,645589.0,female,pg,0.0,obc,51.0,yes,any
Ambedkar Scholarship 11952,814206.0,any,arts,0.0,any,83.0,yes,any
ONGC Scholarship 11953,631976.0,male,any,0.0,st,83.0,no,any
Disability Fellowship 11954,283049.0,female,any,0.0,any,60.0,no,any
Merit Scholarship 11955,456183.0,male,ug,0.0,any,68.0,no,any
Disability Fellowship 11956,334109.0,any,ug,0.0,obc,56.0,no,any
Pragati Scholarship 11957,435661.0,female,commerce,0.0,st,68.0,yes,any
Disability Fellowship 11958,126047.0,female,commerce,0.0,st,80.0,no,any
Pragati Scholarship 11959,816824.0,female,commerce,0.0,any,75.0,no,any
Minority Scholarship 11960,981299.0,any,pg,0.0,st,50.0,yes,any
Disability Fellowship 11961,891538.0,female,ug,0.0,sc,95.0,no,any
Disability Fellowship 11962,609883.0,male,commerce,0.0,any,82.0,yes,any
Minority Scholarship 11963,383923.0,female,any,0.0,sc,66.0,no,any
Sports Scholarship 11964,250633.0,female,science,0.0,sc,78.0,no,any
Merit Scholarship 11965,111795.0,male,pg,0.0,sc,62.0,no,any
Sports Scholarship 11966,474887.0,any,engineering,0.0,sc,93.0,yes,any
Ambedkar Scholarship 11967,171949.0,male,arts,0.0,minority,76.0,no,any
Minority Scholarship 11968,622575.0,female,any,0.0,st,80.0,yes,any
Merit Scholarship 11969,145142.0,female,ug,0.0,any,68.0,yes,any
Minority Scholarship 11970,241745.0,female,engineering,0.0,any,86.0,no,any
Merit Scholarship 11971,909934.0,female,ug,0.0,st,89.0,yes,any
Overseas Scholarship 11972,766381.0,any,science,0.0,st,74.0,no,any
Merit Scholarship 11973,400826.0,male,ug,0.0,any,65.0,yes,any
Merit Scholarship 11974,695530.0,male,pg,0.0,minority,81.0,yes,any
Overseas Scholarship 11975,389018.0,any,science,0.0,any,70.0,yes,any
UGC Scholarship 11976,400446.0,any,pg,0.0,st,89.0,no,any
UGC Scholarship 11977,805504.0,any,any,0.0,minority,57.0,yes,any
Overseas Scholarship 11978,475344.0,any,engineering,0.0,any,55.0,yes,any
Disability Fellowship 11979,631308.0,any,ug,0.0,sc,72.0,no,any
UGC Scholarship 11980,546351.0,any,ug,0.0,sc,89.0,no,any
Ambedkar Scholarship 11981,991301.0,male,commerce,0.0,any,70.0,yes,any
Disability Fellowship 11982,144896.0,male,pg,0.0,any,64.0,no,any
INSPIRE Scholarship 11983,775329.0,male,arts,0.0,minority,71.0,no,any
ONGC Scholarship 11984,259013.0,female,ug,0.0,any,61.0,no,any
Ambedkar Scholarship 11985,711104.0,male,science,0.0,sc,70.0,yes,any
Overseas Scholarship 11986,777391.0,female,any,0.0,any,87.0,no,any
INSPIRE Scholarship 11987,301890.0,female,science,0.0,obc,54.0,no,any
Overseas Scholarship 11988,440998.0,male,commerce,0.0,any,78.0,yes,any
Overseas Scholarship 11989,144982.0,any,commerce,0.0,obc,80.0,yes,any
Minority Scholarship 11990,217613.0,female,pg,0.0,st,72.0,no,any
Ambedkar Scholarship 11991,702435.0,any,ug,0.0,any,69.0,no,any
Sports Scholarship 11992,379474.0,any,any,0.0,any,92.0,no,any
Pragati Scholarship 11993,560152.0,male,pg,0.0,sc,54.0,no,any
UGC Scholarship 11994,771880.0,female,engineering,0.0,minority,92.0,yes,any
Overseas Scholarship 11995,908865.0,male,engineering,0.0,minority,90.0,no,any
Overseas Scholarship 11996,108081.0,female,pg,0.0,sc,72.0,yes,any
ONGC Scholarship 11997,393344.0,any,ug,0.0,any,60.0,yes,any
UGC Scholarship 11998,625727.0,any,ug,0.0,any,79.0,yes,any
Pragati Scholarship 11999,952968.0,any,any,0.0,minority,94.0,no,any
Ambedkar Scholarship 12000,343755.0,male,science,0.0,minority,80.0,no,any
INSPIRE Scholarship 12001,283011.0,female,ug,0.0,obc,91.0,yes,any
Merit Scholarship 12002,441580.0,male,ug,0.0,minority,56.0,yes,any
Minority Scholarship 12003,795463.0,female,commerce,0.0,sc,62.0,yes,any
INSPIRE Scholarship 12004,621872.0,any,any,0.0,minority,62.0,yes,any
INSPIRE Scholarship 12005,494671.0,male,ug,0.0,st,90.0,no,any
INSPIRE Scholarship 12006,735537.0,female,science,0.0,any,68.0,no,any
Sports Scholarship 12007,606270.0,male,engineering,0.0,any,95.0,yes,any
Ambedkar Scholarship 12008,571505.0,any,pg,0.0,sc,95.0,yes,any
Pragati Scholarship 12009,792618.0,male,pg,0.0,sc,95.0,no,any
Ambedkar Scholarship 12010,396070.0,any,commerce,0.0,sc,52.0,yes,any
Disability Fellowship 12011,796155.0,female,arts,0.0,sc,52.0,no,any
Minority Scholarship 12012,907308.0,female,commerce,0.0,any,58.0,no,any
Sports Scholarship 12013,518736.0,female,engineering,0.0,obc,80.0,no,any
Pragati Scholarship 12014,913042.0,any,science,0.0,any,95.0,yes,any
Pragati Scholarship 12015,530414.0,female,ug,0.0,st,74.0,yes,any
INSPIRE Scholarship 12016,954160.0,male,ug,0.0,minority,78.0,yes,any
Pragati Scholarship 12017,600435.0,any,ug,0.0,minority,93.0,no,any
Merit Scholarship 12018,647744.0,any,engineering,0.0,sc,61.0,no,any
INSPIRE Scholarship 12019,566599.0,female,any,0.0,any,55.0,yes,any
Minority Scholarship 12020,537386.0,any,commerce,0.0,obc,77.0,yes,any
Disability Fellowship 12021,178583.0,male,science,0.0,any,79.0,yes,any
ONGC Scholarship 12022,814316.0,any,ug,0.0,any,62.0,yes,any
Minority Scholarship 12023,577913.0,male,any,0.0,minority,82.0,no,any
Overseas Scholarship 12024,507950.0,male,arts,0.0,any,78.0,no,any
Ambedkar Scholarship 12025,696360.0,any,any,0.0,any,66.0,no,any
Minority Scholarship 12026,626541.0,female,commerce,0.0,any,84.0,yes,any
Minority Scholarship 12027,357154.0,male,arts,0.0,any,90.0,yes,any
INSPIRE Scholarship 12028,981866.0,female,pg,0.0,st,94.0,no,any
ONGC Scholarship 12029,480334.0,any,commerce,0.0,minority,94.0,yes,any
Pragati Scholarship 12030,123080.0,male,pg,0.0,sc,64.0,yes,any
Minority Scholarship 12031,628320.0,any,engineering,0.0,obc,67.0,no,any
Overseas Scholarship 12032,104453.0,female,engineering,0.0,sc,88.0,yes,any
Disability Fellowship 12033,822811.0,male,ug,0.0,any,94.0,no,any
Minority Scholarship 12034,980688.0,male,engineering,0.0,any,86.0,no,any
Disability Fellowship 12035,547236.0,any,arts,0.0,any,81.0,yes,any
Sports Scholarship 12036,919903.0,male,ug,0.0,st,58.0,yes,any
INSPIRE Scholarship 12037,885996.0,female,any,0.0,any,93.0,no,any
Sports Scholarship 12038,344494.0,any,science,0.0,any,94.0,no,any
Pragati Scholarship 12039,343997.0,any,ug,0.0,sc,93.0,yes,any
Overseas Scholarship 12040,721838.0,female,commerce,0.0,minority,89.0,yes,any
Sports Scholarship 12041,521563.0,female,commerce,0.0,any,51.0,yes,any
ONGC Scholarship 12042,387009.0,male,ug,0.0,obc,94.0,yes,any
UGC Scholarship 12043,337876.0,male,arts,0.0,any,90.0,no,any
Disability Fellowship 12044,473927.0,female,pg,0.0,minority,87.0,no,any
Disability Fellowship 12045,882656.0,male,any,0.0,minority,65.0,no,any
Sports Scholarship 12046,688402.0,male,pg,0.0,st,52.0,yes,any
Disability Fellowship 12047,575947.0,any,arts,0.0,sc,90.0,yes,any
Sports Scholarship 12048,267118.0,male,any,0.0,any,52.0,yes,any
INSPIRE Scholarship 12049,238185.0,female,ug,0.0,any,63.0,yes,any
Pragati Scholarship 12050,466363.0,female,ug,0.0,sc,88.0,yes,any
Pragati Scholarship 12051,722150.0,any,engineering,0.0,obc,76.0,yes,any
Overseas Scholarship 12052,800817.0,any,any,0.0,any,54.0,no,any
UGC Scholarship 12053,854697.0,any,commerce,0.0,minority,65.0,yes,any
Overseas Scholarship 12054,215339.0,male,pg,0.0,any,65.0,no,any
Sports Scholarship 12055,342228.0,any,arts,0.0,sc,77.0,yes,any
Sports Scholarship 12056,743705.0,any,ug,0.0,obc,91.0,yes,any
INSPIRE Scholarship 12057,859422.0,any,any,0.0,any,79.0,yes,any
ONGC Scholarship 12058,443199.0,male,ug,0.0,minority,56.0,yes,any
Overseas Scholarship 12059,361930.0,female,engineering,0.0,any,71.0,no,any
Overseas Scholarship 12060,869890.0,any,engineering,0.0,obc,94.0,yes,any
Disability Fellowship 12061,408710.0,any,engineering,0.0,sc,56.0,yes,any
Minority Scholarship 12062,672394.0,female,science,0.0,sc,67.0,no,any
Merit Scholarship 12063,622063.0,female,pg,0.0,st,56.0,no,any
INSPIRE Scholarship 12064,512138.0,male,pg,0.0,any,90.0,yes,any
Overseas Scholarship 12065,593850.0,any,any,0.0,st,53.0,no,any
Merit Scholarship 12066,172669.0,male,science,0.0,sc,70.0,yes,any
Pragati Scholarship 12067,464080.0,female,science,0.0,obc,89.0,yes,any
Pragati Scholarship 12068,267260.0,any,ug,0.0,any,79.0,no,any
